timestamp,price,volume
2025-11-17T23:33:26.466107Z,91758.1,0.00010789
2025-11-17T23:33:26.575410Z,91758.1,0.00036866
2025-11-17T23:33:26.575410Z,91758.1,0.00021182
2025-11-17T23:33:26.575772Z,91758.1,0.00026976
2025-11-17T23:33:26.892442Z,91758.08,0.01089822
2025-11-17T23:33:26.892442Z,91758.07,0.02312603
2025-11-17T23:33:26.892442Z,91757.63,0.01089828
2025-11-17T23:33:26.892442Z,91754.96,0.04507747
2025-11-17T23:33:27.019383Z,91758.08,0.02118461
2025-11-17T23:33:27.061933Z,91758.08,2.072e-05
2025-11-17T23:33:27.298862Z,91752.01,1.412e-05
2025-11-17T23:33:27.298862Z,91752.0,0.00107713
2025-11-17T23:33:27.298862Z,91751.62,0.01089898
2025-11-17T23:33:27.298862Z,91751.54,0.010899
2025-11-17T23:33:27.298862Z,91747.99,5.12e-06
2025-11-17T23:33:27.298862Z,91747.86,1.2e-05
2025-11-17T23:33:27.298862Z,91747.55,0.00022365
2025-11-17T23:33:27.493362Z,91752.0,7.76e-06
2025-11-17T23:33:27.557557Z,91752.0,0.00107904
2025-11-17T23:33:27.697111Z,91752.0,0.00021182
2025-11-17T23:33:27.865607Z,91752.0,5.125e-05
2025-11-17T23:33:27.955936Z,91752.0,3.097e-05
2025-11-17T23:33:28.086506Z,91752.0,1.079e-05
2025-11-17T23:33:28.346845Z,91752.0,0.00031012
2025-11-17T23:33:28.531442Z,91752.0,1.079e-05
2025-11-17T23:33:28.570678Z,91752.0,0.00211836
2025-11-17T23:33:28.894258Z,91751.99,1.29e-05
2025-11-17T23:33:28.894258Z,91751.99,2.167e-05
2025-11-17T23:33:28.894258Z,91751.99,4.57e-06
2025-11-17T23:33:28.894258Z,91751.97,0.02312756
2025-11-17T23:33:28.894258Z,91751.53,0.010899
2025-11-17T23:33:28.894258Z,91751.33,0.01089902
2025-11-17T23:33:28.894258Z,91747.68,0.06402528
2025-11-17T23:33:28.915974Z,91752.0,0.00026976
2025-11-17T23:33:29.248545Z,91752.0,0.00010521
2025-11-17T23:33:29.289263Z,91752.0,8.09e-06
2025-11-17T23:33:30.491331Z,91751.99,1.74e-06
2025-11-17T23:33:30.491331Z,91744.94,0.01089978
2025-11-17T23:33:30.491331Z,91743.48,1.2e-05
2025-11-17T23:33:30.491331Z,91743.36,0.09808648
2025-11-17T23:33:30.592803Z,91744.0,0.00264797
2025-11-17T23:33:30.797864Z,91745.99,0.00509028
2025-11-17T23:33:30.797864Z,91745.99,0.00189028
2025-11-17T23:33:30.797864Z,91746.0,0.0164
2025-11-17T23:33:30.797864Z,91750.48,0.00132454
2025-11-17T23:33:30.797864Z,91751.93,0.01415133
2025-11-17T23:33:30.797864Z,91751.94,0.00249525
2025-11-17T23:33:32.072093Z,91747.98,0.00138
2025-11-17T23:33:32.108170Z,91747.99,0.00326205
2025-11-17T23:33:32.263001Z,91747.99,0.00529525
2025-11-17T23:33:32.326297Z,91747.99,0.00335242
2025-11-17T23:33:32.326297Z,91747.99,0.00181606
2025-11-17T23:33:32.820336Z,91758.09,3.256e-05
2025-11-17T23:33:32.825567Z,91758.09,0.0001079
2025-11-17T23:33:33.108944Z,91758.1,0.00021182
2025-11-17T23:33:33.140587Z,91758.1,0.01031032
2025-11-17T23:33:33.140587Z,91758.1,0.00018608
2025-11-17T23:33:33.140587Z,91759.34,0.00108979
2025-11-17T23:33:33.140587Z,91761.0,1.2e-05
2025-11-17T23:33:33.140587Z,91764.0,0.0164
2025-11-17T23:33:33.140587Z,91764.88,0.02555441
2025-11-17T23:33:33.296901Z,91762.58,1.169e-05
2025-11-17T23:33:33.323391Z,91764.0,0.0007553
2025-11-17T23:33:33.663436Z,91761.97,0.1089776
2025-11-17T23:33:33.663436Z,91759.38,2.24e-05
2025-11-17T23:33:33.695071Z,91763.93,0.00269749
2025-11-17T23:33:33.830434Z,91764.17,0.000225
2025-11-17T23:33:34.333294Z,91763.99,0.0001343
2025-11-17T23:33:34.333294Z,91763.99,0.00067495
2025-11-17T23:33:34.778753Z,91763.99,0.0002793
2025-11-17T23:33:34.778753Z,91763.99,0.00025027
2025-11-17T23:33:35.186386Z,91763.99,0.05413884
2025-11-17T23:33:35.186923Z,91763.99,0.00024536
2025-11-17T23:33:35.188746Z,91763.99,0.00124453
2025-11-17T23:33:35.188746Z,91763.99,9.343e-05
2025-11-17T23:33:35.260354Z,91765.37,0.09093
2025-11-17T23:33:35.260354Z,91765.37,0.01089735
2025-11-17T23:33:35.260354Z,91765.35,0.02312419
2025-11-17T23:33:35.260354Z,91762.01,0.00624846
2025-11-17T23:33:35.559647Z,91765.38,1.2e-05
2025-11-17T23:33:35.559647Z,91765.38,0.000142
2025-11-17T23:33:35.559647Z,91769.76,1.2e-05
2025-11-17T23:33:35.559647Z,91769.99,0.020813
2025-11-17T23:33:35.559647Z,91770.0,0.0164
2025-11-17T23:33:35.559647Z,91771.64,0.01557789
2025-11-17T23:33:35.646939Z,91769.89,0.00062214
2025-11-17T23:33:35.828756Z,91769.9,0.00105912
2025-11-17T23:33:36.858087Z,91769.89,3.59e-06
2025-11-17T23:33:36.858087Z,91769.89,3.48e-06
2025-11-17T23:33:36.858087Z,91769.87,0.01854293
2025-11-17T23:33:37.821232Z,91769.9,0.00084339
2025-11-17T23:33:38.353418Z,91769.89,2.61e-06
2025-11-17T23:33:38.353418Z,91769.89,2.5e-06
2025-11-17T23:33:38.353418Z,91769.89,7.51e-06
2025-11-17T23:33:38.353418Z,91769.87,0.00015848
2025-11-17T23:33:38.472624Z,91769.87,0.00136
2025-11-17T23:33:38.623680Z,91769.87,0.00022943
2025-11-17T23:33:38.813360Z,91769.88,0.00025844
2025-11-17T23:33:39.052015Z,91769.89,0.00017232
2025-11-17T23:33:39.258118Z,91769.88,0.00025842
2025-11-17T23:33:39.313641Z,91769.88,0.006
2025-11-17T23:33:39.753753Z,91769.87,7.6e-07
2025-11-17T23:33:39.753753Z,91769.87,6.5e-07
2025-11-17T23:33:39.753753Z,91769.87,0.00010877
2025-11-17T23:33:39.792876Z,91761.3,2.907e-05
2025-11-17T23:33:39.792876Z,91761.0,1.2e-05
2025-11-17T23:33:39.792876Z,91758.55,1.607e-05
2025-11-17T23:33:39.792876Z,91752.24,1.2e-05
2025-11-17T23:33:39.792876Z,91750.52,0.00070958
2025-11-17T23:33:40.066325Z,91757.98,1.607e-05
2025-11-17T23:33:40.066325Z,91756.89,0.00133393
2025-11-17T23:33:40.147855Z,91759.88,0.00105907
2025-11-17T23:33:40.793701Z,91759.88,0.00036863
2025-11-17T23:33:41.320246Z,91759.88,0.01136173
2025-11-17T23:33:41.570617Z,91759.88,0.00023053
2025-11-17T23:33:41.667799Z,91765.97,0.00136
2025-11-17T23:33:41.681266Z,91765.99,1e-07
2025-11-17T23:33:42.095704Z,91767.02,0.012871
2025-11-17T23:33:42.103995Z,91767.03,0.012871
2025-11-17T23:33:42.108211Z,91767.48,0.01089711
2025-11-17T23:33:42.117500Z,91767.49,0.01089711
2025-11-17T23:33:42.666694Z,91769.76,1.2e-05
2025-11-17T23:33:42.666694Z,91769.76,0.0002577
2025-11-17T23:33:42.813526Z,91766.0,4.122e-05
2025-11-17T23:33:43.261694Z,91770.48,0.01207982
2025-11-17T23:33:43.261694Z,91770.48,0.06625018
2025-11-17T23:33:43.830217Z,91770.49,5.124e-05
2025-11-17T23:33:44.445842Z,91770.49,0.055336
2025-11-17T23:33:44.446046Z,91770.95,0.01089669
2025-11-17T23:33:44.451681Z,91774.14,1.2e-05
2025-11-17T23:33:44.451681Z,91778.0,0.01057873
2025-11-17T23:33:44.865691Z,91778.42,0.0231209
2025-11-17T23:33:44.865691Z,91777.96,0.01089586
2025-11-17T23:33:44.865691Z,91775.47,0.09718324
2025-11-17T23:33:44.993568Z,91775.45,0.00022014
2025-11-17T23:33:45.438617Z,91775.25,0.00767737
2025-11-17T23:33:45.798803Z,91773.92,0.00026476
2025-11-17T23:33:46.457482Z,91773.98,0.00791
2025-11-17T23:33:47.167801Z,91773.99,0.00021177
2025-11-17T23:33:47.443690Z,91774.0,0.00846846
2025-11-17T23:33:47.703627Z,91774.0,0.01058992
2025-11-17T23:33:48.056488Z,91773.99,0.00138
2025-11-17T23:33:48.173704Z,91774.0,0.00010594
2025-11-17T23:33:48.570177Z,91774.0,0.06518168
2025-11-17T23:33:48.570177Z,91774.0,0.00018626
2025-11-17T23:33:48.749551Z,91778.45,0.01287
2025-11-17T23:33:48.749551Z,91778.52,1.2e-05
2025-11-17T23:33:48.749551Z,91778.91,0.01089575
2025-11-17T23:33:48.749551Z,91781.31,0.08172249
2025-11-17T23:33:48.749551Z,91782.9,1.2e-05
2025-11-17T23:33:48.749551Z,91786.13,0.01414735
2025-11-17T23:33:48.749551Z,91786.14,0.05904135
2025-11-17T23:33:48.750522Z,91786.14,0.02268827
2025-11-17T23:33:48.750522Z,91786.17,0.00108948
2025-11-17T23:33:48.750522Z,91787.21,0.004608
2025-11-17T23:33:48.750522Z,91787.28,1.2e-05
2025-11-17T23:33:48.750522Z,91787.32,0.00108824
2025-11-17T23:33:48.750522Z,91787.7,0.1312
2025-11-17T23:33:48.758419Z,91787.69,0.01414735
2025-11-17T23:33:48.760650Z,91787.28,1.2e-05
2025-11-17T23:33:48.761294Z,91787.63,0.00458
2025-11-17T23:33:48.761431Z,91787.63,0.02571
2025-11-17T23:33:48.761719Z,91787.63,0.00359
2025-11-17T23:33:48.763040Z,91787.63,0.04038596
2025-11-17T23:33:48.766222Z,91787.63,0.05693404
2025-11-17T23:33:48.769660Z,91789.0,0.00499999
2025-11-17T23:33:48.769660Z,91789.11,0.002702
2025-11-17T23:33:48.769660Z,91790.5,0.01560659
2025-11-17T23:33:48.771348Z,91790.5,0.00770199
2025-11-17T23:33:48.773793Z,91791.66,1.2e-05
2025-11-17T23:33:48.782954Z,91793.82,0.07519567
2025-11-17T23:33:48.810840Z,91790.3,0.11542913
2025-11-17T23:33:48.869632Z,91793.91,0.00108938
2025-11-17T23:33:48.869632Z,91795.33,0.01414735
2025-11-17T23:33:48.869632Z,91795.34,0.0156
2025-11-17T23:33:48.886909Z,91795.74,0.002304
2025-11-17T23:33:48.886909Z,91796.04,1.2e-05
2025-11-17T23:33:48.917981Z,91800.0,0.00923964
2025-11-17T23:33:48.920469Z,91800.0,0.01611379
2025-11-17T23:33:48.921954Z,91800.0,0.06795088
2025-11-17T23:33:48.989517Z,91800.0,0.00105897
2025-11-17T23:33:48.997939Z,91800.0,0.05826317
2025-11-17T23:33:48.998573Z,91800.0,0.00312047
2025-11-17T23:33:48.998709Z,91800.0,0.00313621
2025-11-17T23:33:48.999126Z,91800.0,0.00371066
2025-11-17T23:33:48.999515Z,91800.0,0.00346057
2025-11-17T23:33:49.000915Z,91800.0,0.00432221
2025-11-17T23:33:49.148342Z,91800.0,0.05610991
2025-11-17T23:33:49.150848Z,91800.0,0.00063879
2025-11-17T23:33:49.257199Z,91800.42,1.2e-05
2025-11-17T23:33:49.304588Z,91804.8,1.2e-05
2025-11-17T23:33:49.304588Z,91805.32,0.00108926
2025-11-17T23:33:49.470185Z,91809.18,1.2e-05
2025-11-17T23:33:49.470185Z,91813.56,1.2e-05
2025-11-17T23:33:49.648676Z,91813.61,0.00137
2025-11-17T23:33:49.716812Z,91814.64,0.03197525
2025-11-17T23:33:49.717546Z,91817.94,1.2e-05
2025-11-17T23:33:49.717546Z,91819.95,1.723e-05
2025-11-17T23:33:49.725671Z,91814.62,0.03426094
2025-11-17T23:33:49.961148Z,91819.81,0.00052944
2025-11-17T23:33:49.969040Z,91819.35,0.02534782
2025-11-17T23:33:49.974601Z,91819.29,0.00150598
2025-11-17T23:33:49.979632Z,91819.27,0.00392621
2025-11-17T23:33:50.087513Z,91819.81,0.00055964
2025-11-17T23:33:50.087513Z,91821.55,0.00261689
2025-11-17T23:33:50.323721Z,91817.98,0.01708527
2025-11-17T23:33:50.528839Z,91814.73,2.156e-05
2025-11-17T23:33:51.239685Z,91809.39,2.675e-05
2025-11-17T23:33:51.239685Z,91808.0,0.0156
2025-11-17T23:33:51.239685Z,91807.64,0.00750325
2025-11-17T23:33:51.717792Z,91813.68,0.00107878
2025-11-17T23:33:52.170492Z,91813.68,0.00030412
2025-11-17T23:33:52.498119Z,91813.68,1e-07
2025-11-17T23:33:52.519031Z,91813.67,0.0009507
2025-11-17T23:33:52.829899Z,91813.67,0.0109
2025-11-17T23:33:52.915147Z,91813.67,0.1491
2025-11-17T23:33:52.915147Z,91813.67,3.7e-06
2025-11-17T23:33:52.915147Z,91813.67,3.81e-06
2025-11-17T23:33:52.915147Z,91813.67,0.04
2025-11-17T23:33:52.915147Z,91813.66,0.05
2025-11-17T23:33:52.915147Z,91813.64,0.05
2025-11-17T23:33:52.915147Z,91812.11,0.02311241
2025-11-17T23:33:52.946143Z,91804.98,1.41e-05
2025-11-17T23:33:52.946143Z,91804.97,0.00108788
2025-11-17T23:33:52.946143Z,91804.8,1.2e-05
2025-11-17T23:33:52.946143Z,91803.87,0.0025532
2025-11-17T23:33:53.031237Z,91803.88,0.00211767
2025-11-17T23:33:53.090153Z,91803.87,0.1771468
2025-11-17T23:33:53.090153Z,91803.87,1.51e-05
2025-11-17T23:33:53.112916Z,91803.88,0.00078725
2025-11-17T23:33:53.255464Z,91803.86,0.05
2025-11-17T23:33:53.255464Z,91803.84,0.05
2025-11-17T23:33:53.612338Z,91800.43,0.00103352
2025-11-17T23:33:54.421929Z,91800.42,1.2e-05
2025-11-17T23:33:54.421929Z,91800.42,0.05
2025-11-17T23:33:54.421929Z,91800.42,6.5e-07
2025-11-17T23:33:54.421929Z,91800.42,6.5e-07
2025-11-17T23:33:54.421929Z,91800.4,0.05
2025-11-17T23:33:54.421929Z,91800.4,0.0089867
2025-11-17T23:33:55.027911Z,91800.41,0.05294419
2025-11-17T23:33:55.229888Z,91800.41,0.0053936
2025-11-17T23:33:55.490206Z,91800.41,0.00529444
2025-11-17T23:33:55.959383Z,91800.41,0.00154536
2025-11-17T23:33:56.003474Z,91800.4,0.01412866
2025-11-17T23:33:56.003474Z,91800.4,0.00442134
2025-11-17T23:33:56.982681Z,91800.4,0.01633743
2025-11-17T23:33:57.267987Z,91800.41,0.00533272
2025-11-17T23:33:57.549997Z,91800.4,0.02924123
2025-11-17T23:33:57.549997Z,91800.4,0.004421
2025-11-17T23:33:57.549997Z,91800.4,0.016337
2025-11-17T23:33:57.549997Z,91800.4,2.825e-05
2025-11-17T23:33:57.549997Z,91800.38,0.05
2025-11-17T23:33:57.549997Z,91800.38,0.02311537
2025-11-17T23:33:57.610601Z,91796.04,1.2e-05
2025-11-17T23:33:57.610601Z,91796.04,1.273e-05
2025-11-17T23:33:57.610601Z,91793.81,4.68e-06
2025-11-17T23:33:57.610601Z,91791.66,1.2e-05
2025-11-17T23:33:57.610601Z,91788.6,0.01414382
2025-11-17T23:33:57.610601Z,91788.18,0.00132686
2025-11-17T23:33:57.610601Z,91787.28,1.2e-05
2025-11-17T23:33:57.610601Z,91786.0,0.00265373
2025-11-17T23:33:57.610601Z,91785.9,0.09082218
2025-11-17T23:33:58.095598Z,91796.04,4.4e-07
2025-11-17T23:33:58.283170Z,91796.05,0.05391929
2025-11-17T23:33:58.351021Z,91796.04,1.363e-05
2025-11-17T23:33:58.351021Z,91796.04,1.372e-05
2025-11-17T23:33:58.351021Z,91796.04,0.05
2025-11-17T23:33:58.351021Z,91796.02,0.05
2025-11-17T23:33:58.352397Z,91791.13,0.10894297
2025-11-17T23:33:58.361533Z,91786.64,0.00130737
2025-11-17T23:33:58.676418Z,91782.91,0.000434
2025-11-17T23:33:58.799785Z,91782.91,0.00051671
2025-11-17T23:33:58.839349Z,91782.91,0.00058216
2025-11-17T23:33:59.212643Z,91782.9,1.2e-05
2025-11-17T23:33:59.212643Z,91782.9,1.3e-06
2025-11-17T23:33:59.212643Z,91781.37,0.0013167
2025-11-17T23:33:59.412385Z,91781.37,0.0386833
2025-11-17T23:33:59.412385Z,91781.0,0.0108955
2025-11-17T23:33:59.771040Z,91778.8,0.00055933
2025-11-17T23:33:59.771040Z,91778.8,1.337e-05
2025-11-17T23:33:59.771040Z,91778.52,1.2e-05
2025-11-17T23:33:59.833417Z,91774.14,1.2e-05
2025-11-17T23:33:59.833417Z,91774.14,0.00270839
2025-11-17T23:33:59.833417Z,91773.98,0.00091756
2025-11-17T23:33:59.833417Z,91772.25,0.0231214
2025-11-17T23:33:59.838595Z,91774.14,1.337e-05
2025-11-17T23:33:59.899127Z,91769.77,0.00529215
2025-11-17T23:34:00.292902Z,91769.77,0.00013435
2025-11-17T23:34:01.226389Z,91769.88,0.00130737
2025-11-17T23:34:01.226389Z,91769.89,0.01769263
2025-11-17T23:34:01.267105Z,91769.76,1.2e-05
2025-11-17T23:34:01.267105Z,91769.76,2.39e-06
2025-11-17T23:34:01.267105Z,91769.76,2.39e-06
2025-11-17T23:34:01.267105Z,91765.38,1.2e-05
2025-11-17T23:34:01.267105Z,91764.01,1.514e-05
2025-11-17T23:34:01.267105Z,91764.0,0.0209
2025-11-17T23:34:01.267105Z,91763.55,0.02312465
2025-11-17T23:34:01.267105Z,91761.0,1.2e-05
2025-11-17T23:34:01.267105Z,91760.3,0.0231236
2025-11-17T23:34:01.267105Z,91760.14,0.01089797
2025-11-17T23:34:01.267105Z,91759.26,0.03090786
2025-11-17T23:34:01.524110Z,91767.28,0.00010784
2025-11-17T23:34:01.921238Z,91766.0,0.00034505
2025-11-17T23:34:02.820667Z,91766.0,0.00529292
2025-11-17T23:34:03.278520Z,91767.25,0.00133
2025-11-17T23:34:03.517655Z,91767.28,9.315e-05
2025-11-17T23:34:03.517655Z,91767.28,1.2e-05
2025-11-17T23:34:03.697879Z,91772.0,0.01579537
2025-11-17T23:34:04.066758Z,91775.27,0.01089618
2025-11-17T23:34:04.066758Z,91774.21,0.00759944
2025-11-17T23:34:04.066758Z,91769.95,1.518e-05
2025-11-17T23:34:04.066758Z,91768.11,0.00130764
2025-11-17T23:34:04.066758Z,91768.1,0.00356924
2025-11-17T23:34:04.066758Z,91768.0,0.0159155
2025-11-17T23:34:04.322337Z,91769.38,0.00028934
2025-11-17T23:34:04.377511Z,91768.07,1.518e-05
2025-11-17T23:34:04.377511Z,91768.06,0.10883242
2025-11-17T23:34:04.377511Z,91767.6,0.01089709
2025-11-17T23:34:04.377511Z,91762.01,0.00130773
2025-11-17T23:34:04.377511Z,91762.0,0.0209
2025-11-17T23:34:04.377511Z,91761.69,0.04369764
2025-11-17T23:34:04.377511Z,91761.3,0.0010767
2025-11-17T23:34:04.377511Z,91761.0,1.2e-05
2025-11-17T23:34:04.377511Z,91760.59,0.01326124
2025-11-17T23:34:04.994416Z,91763.73,0.005
2025-11-17T23:34:05.746316Z,91765.43,1.496e-05
2025-11-17T23:34:05.746316Z,91762.75,0.00100341
2025-11-17T23:34:05.982414Z,91765.44,0.0005779
2025-11-17T23:34:05.997467Z,91765.44,0.00026464
2025-11-17T23:34:06.027148Z,91765.44,2.916e-05
2025-11-17T23:34:06.303310Z,91765.43,1.473e-05
2025-11-17T23:34:06.303310Z,91765.43,1.52e-06
2025-11-17T23:34:06.303310Z,91765.43,1.52e-06
2025-11-17T23:34:06.303310Z,91763.12,0.00132223
2025-11-17T23:34:06.343401Z,91763.67,0.00026473
2025-11-17T23:34:06.395199Z,91763.64,0.00077496
2025-11-17T23:34:07.564898Z,91774.0,0.00198437
2025-11-17T23:34:07.919259Z,91766.75,0.00388504
2025-11-17T23:34:07.921888Z,91766.75,0.00989424
2025-11-17T23:34:07.921888Z,91766.74,1.3e-05
2025-11-17T23:34:07.921888Z,91766.73,0.01089719
2025-11-17T23:34:07.921888Z,91766.3,0.01089725
2025-11-17T23:34:07.921888Z,91764.03,0.04662832
2025-11-17T23:34:07.933361Z,91768.0,2.303e-05
2025-11-17T23:34:08.837331Z,91769.22,0.00028979
2025-11-17T23:34:09.530829Z,91769.21,0.0108969
2025-11-17T23:34:09.530829Z,91766.66,1.437e-05
2025-11-17T23:34:09.530829Z,91766.65,0.10897204
2025-11-17T23:34:09.530829Z,91763.71,7.95e-06
2025-11-17T23:34:09.530829Z,91761.0,1.2e-05
2025-11-17T23:34:09.530829Z,91760.08,0.01129674
2025-11-17T23:34:09.538416Z,91769.57,8.267e-05
2025-11-17T23:34:09.616353Z,91768.0,3.798e-05
2025-11-17T23:34:09.657688Z,91768.0,0.00010766
2025-11-17T23:34:09.974320Z,91770.0,0.00052949
2025-11-17T23:34:10.372168Z,91773.99,0.00157568
2025-11-17T23:34:10.372168Z,91773.99,0.00901369
2025-11-17T23:34:10.491855Z,91773.99,0.00016122
2025-11-17T23:34:11.110328Z,91774.0,0.00360472
2025-11-17T23:34:11.143492Z,91771.99,1.52e-06
2025-11-17T23:34:11.143492Z,91771.99,1.52e-06
2025-11-17T23:34:11.143492Z,91770.8,3.02e-05
2025-11-17T23:34:11.143492Z,91770.79,0.00787676
2025-11-17T23:34:11.446666Z,91773.55,0.00051675
2025-11-17T23:34:11.598958Z,91773.54,0.004
2025-11-17T23:34:11.909250Z,91774.01,0.01089633
2025-11-17T23:34:11.909250Z,91774.14,1.2e-05
2025-11-17T23:34:12.141667Z,91778.52,1.2e-05
2025-11-17T23:34:12.141667Z,91778.81,0.00692267
2025-11-17T23:34:12.182277Z,91781.38,0.00010847
2025-11-17T23:34:12.430470Z,91781.38,7.78e-05
2025-11-17T23:34:12.430470Z,91782.9,1.2e-05
2025-11-17T23:34:12.430470Z,91783.46,0.0004397
2025-11-17T23:34:12.580331Z,91785.02,0.00108949
2025-11-17T23:34:12.580331Z,91785.02,3.907e-05
2025-11-17T23:34:12.752929Z,91787.27,0.00134
2025-11-17T23:34:12.993691Z,91787.28,1.2e-05
2025-11-17T23:34:12.993691Z,91789.99,0.00029806
2025-11-17T23:34:13.074470Z,91787.98,0.00105899
2025-11-17T23:34:13.277721Z,91790.0,0.0189
2025-11-17T23:34:13.277721Z,91790.0,0.02639392
2025-11-17T23:34:13.773556Z,91790.0,0.00053942
2025-11-17T23:34:14.048590Z,91790.0,0.00010518
2025-11-17T23:34:14.235597Z,91790.0,0.10416148
2025-11-17T23:34:14.235597Z,91791.66,1.2e-05
2025-11-17T23:34:14.235597Z,91791.99,0.0112833
2025-11-17T23:34:14.235597Z,91792.0,0.0189
2025-11-17T23:34:14.235597Z,91793.99,0.024342
2025-11-17T23:34:14.235597Z,91794.0,0.00015145
2025-11-17T23:34:14.237555Z,91794.0,0.00082796
2025-11-17T23:34:14.362487Z,91790.92,0.02276
2025-11-17T23:34:15.307754Z,91795.77,0.00215282
2025-11-17T23:34:15.561516Z,91795.77,0.01078784
2025-11-17T23:34:15.822501Z,91795.75,0.02311653
2025-11-17T23:34:15.822501Z,91795.75,2.831e-05
2025-11-17T23:34:15.822501Z,91795.54,0.01089377
2025-11-17T23:34:15.822501Z,91792.05,1.749e-05
2025-11-17T23:34:15.822501Z,91792.04,0.10894189
2025-11-17T23:34:15.822501Z,91792.0,0.018
2025-11-17T23:34:15.822501Z,91791.46,0.10894259
2025-11-17T23:34:15.822501Z,91790.0,0.018
2025-11-17T23:34:15.822501Z,91788.0,0.0189
2025-11-17T23:34:15.822501Z,91787.66,0.1089471
2025-11-17T23:34:15.822501Z,91786.0,0.0189
2025-11-17T23:34:15.822501Z,91782.9,1.2e-05
2025-11-17T23:34:15.822501Z,91782.81,0.1312
2025-11-17T23:34:15.822501Z,91780.84,0.03265542
2025-11-17T23:34:15.822501Z,91780.48,0.045
2025-11-17T23:34:15.822501Z,91778.52,1.2e-05
2025-11-17T23:34:15.822501Z,91778.51,4.57e-06
2025-11-17T23:34:15.822501Z,91776.46,0.00682828
2025-11-17T23:34:15.822501Z,91774.2,0.00078541
2025-11-17T23:34:15.822501Z,91774.11,0.00176086
2025-11-17T23:34:15.829400Z,91773.98,0.79489056
2025-11-17T23:34:15.954017Z,91773.98,0.33911639
2025-11-17T23:34:15.954810Z,91773.98,0.27071713
2025-11-17T23:34:15.957810Z,91773.98,0.0561511
2025-11-17T23:34:15.962121Z,91773.98,0.00490401
2025-11-17T23:34:15.979029Z,91773.97,0.02313
2025-11-17T23:34:16.229163Z,91773.98,0.00566374
2025-11-17T23:34:16.697991Z,91773.98,0.0032301
2025-11-17T23:34:16.846172Z,91773.98,0.03236413
2025-11-17T23:34:17.003410Z,91773.98,0.00042339
2025-11-17T23:34:17.173341Z,91773.98,0.05465909
2025-11-17T23:34:17.174810Z,91773.98,0.05370314
2025-11-17T23:34:17.177186Z,91773.98,0.05197268
2025-11-17T23:34:17.212935Z,91773.98,0.00755856
2025-11-17T23:34:17.216335Z,91773.98,0.02521225
2025-11-17T23:34:17.218426Z,91773.98,0.03309051
2025-11-17T23:34:17.220690Z,91773.98,0.01361052
2025-11-17T23:34:17.221711Z,91773.98,0.06494156
2025-11-17T23:34:17.223299Z,91773.98,0.03188752
2025-11-17T23:34:17.226600Z,91773.98,0.10006631
2025-11-17T23:34:17.228988Z,91773.98,0.36460212
2025-11-17T23:34:17.327701Z,91773.98,0.00418012
2025-11-17T23:34:17.591554Z,91773.98,0.0906048
2025-11-17T23:34:17.594047Z,91773.98,0.02349726
